OFFENSE_CODE,YEAR,OFFENSE_DESCRIPTION,OCCURRED_ON_DATE,STREET,Lat,Long,Location,OFFENSE_CODE_GROUP
2900,2018,VAL - VIOLATION OF AUTO LAW - OTHER,2018-09-03 00:51:00,AMERICAN LEGION HWY,42.28929101,-71.10358494,"(42.28929101, -71.10358494)",Other
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-03 01:02:00,,42.33893316,-71.08114319,"(42.33893316, -71.08114319)",Simple Assault
3820,2018,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2018-09-03 00:40:00,SUMNER ST,42.36865862,-71.03924873,"(42.36865862, -71.03924873)",Motor Vehicle Accident Response
3114,2018,INVESTIGATE PROPERTY,2018-09-03 01:19:00,SHAWMUT AVE,42.33953776,-71.07472432,"(42.33953776, -71.07472432)",Investigate Property
3301,2018,VERBAL DISPUTE,2018-09-02 00:00:00,TALBOT AVE,42.28935481,-71.06767297,"(42.28935481, -71.06767297)",Verbal Disputes
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-02 23:59:00,DAWSON ST,42.28984188,-71.05843518,"(42.28984188, -71.05843518)",Simple Assault
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-02 23:59:00,DITSON ST,42.30108481,-71.06390782,"(42.30108481, -71.06390782)",Simple Assault
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-03 00:17:00,SHAWMUT AVE,42.34107714,-71.0723957,"(42.34107714, -71.07239570)",Simple Assault
619,2018,LARCENY ALL OTHERS,2018-09-02 23:12:00,GORDON ST,42.35293536,-71.14050052,"(42.35293536, -71.14050052)",Larceny
520,2018,BURGLARY - RESIDENTIAL - FORCE,2018-09-02 23:33:00,BURT ST,42.28413536,-71.06957385,"(42.28413536, -71.06957385)",Residential Burglary
3801,2018,M/V ACCIDENT - OTHER,2018-09-02 23:18:00,COLUMBUS AVE,42.34944475,-71.07072461,"(42.34944475, -71.07072461)",Motor Vehicle Accident Response
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-02 23:00:00,JERSEY ST,42.34412622,-71.09760878,"(42.34412622, -71.09760878)",Simple Assault
1402,2018,VANDALISM,2018-09-02 23:20:00,DORCHESTER AVE,42.30782846,-71.05837474,"(42.30782846, -71.05837474)",Vandalism
613,2018,LARCENY SHOPLIFTING,2018-09-02 22:55:00,ALLSTATE RD,42.32809966,-71.06321676,"(42.32809966, -71.06321676)",Larceny
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-02 23:13:00,TAFT ST,42.3173029,-71.05793388,"(42.31730290, -71.05793388)",Simple Assault
619,2018,LARCENY ALL OTHERS,2018-09-02 22:15:00,COMMONWEALTH AVE,42.34877575,-71.09606805,"(42.34877575, -71.09606805)",Larceny
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 22:44:00,HARVARD AVE,42.25874573,-71.12243682,"(42.25874573, -71.12243682)",Medical Assistance
3115,2018,INVESTIGATE PERSON,2018-09-02 22:37:00,MALTA ST,42.26506676,-71.09768522,"(42.26506676, -71.09768522)",Investigate Person
3114,2018,INVESTIGATE PROPERTY,2018-09-02 22:36:00,BLUE HILL AVE,42.27219089,-71.09351043,"(42.27219089, -71.09351043)",Investigate Property
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 22:31:00,CHELSEA ST,42.37638326,-71.03124103,"(42.37638326, -71.03124103)",Medical Assistance
3114,2018,INVESTIGATE PROPERTY,2018-09-02 22:34:00,W SELDEN ST,42.27376816,-71.08919673,"(42.27376816, -71.08919673)",Investigate Property
413,2018,ASSAULT - AGGRAVATED - BATTERY,2018-09-02 21:27:00,COLUMBUS AVE,42.31501293,-71.0975669,"(42.31501293, -71.09756690)",Aggravated Assault
2405,2018,DISORDERLY CONDUCT,2018-09-02 22:47:00,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)",Disorderly Conduct
3301,2018,VERBAL DISPUTE,2018-09-02 22:02:00,HILLSIDE ST,42.33013124,-71.10138008,"(42.33013124, -71.10138008)",Verbal Disputes
413,2018,ASSAULT - AGGRAVATED - BATTERY,2018-09-02 22:39:00,DORCHESTER AVE,42.30396336,-71.05924636,"(42.30396336, -71.05924636)",Aggravated Assault
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 21:36:00,ROBINWOOD AVE,42.31668732,-71.11261214,"(42.31668732, -71.11261214)",Medical Assistance
3801,2018,M/V ACCIDENT - OTHER,2018-09-02 21:47:00,SUMMER ST,42.35332464,-71.05727637,"(42.35332464, -71.05727637)",Motor Vehicle Accident Response
3115,2018,INVESTIGATE PERSON,2018-09-02 22:17:00,SLAYTON WAY,42.32177032,-71.09779774,"(42.32177032, -71.09779774)",Investigate Person
1402,2018,VANDALISM,2018-09-02 21:57:00,P ST,42.33292583,-71.02709025,"(42.33292583, -71.02709025)",Vandalism
3108,2018,"FIRE REPORT - HOUSE, BUILDING, ETC.",2018-09-02 21:46:00,ADAMS ST,42.28523455,-71.05509673,"(42.28523455, -71.05509673)",Fire Related Reports
2905,2018,VAL - OPERATING WITHOUT LICENSE,2018-09-02 22:00:00,,42.31138549,-71.08113966,"(42.31138549, -71.08113966)",Violations
3115,2018,INVESTIGATE PERSON,2018-09-02 22:05:00,BOYLSTON ST,42.34901954,-71.08130134,"(42.34901954, -71.08130134)",Investigate Person
3803,2018,M/V ACCIDENT - PERSONAL INJURY,2018-09-02 21:51:00,,42.31022711,-71.07233091,"(42.31022711, -71.07233091)",Motor Vehicle Accident Response
3501,2018,MISSING PERSON,2018-09-02 20:35:00,COLEMAN ST,42.30776342,-71.06683062,"(42.30776342, -71.06683062)",Missing Person Reported
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 21:27:00,CARSON ST,42.3197573,-71.05428941,"(42.31975730, -71.05428941)",Medical Assistance
423,2018,ASSAULT - AGGRAVATED,2018-09-02 21:12:00,CENTRE ST,42.32955354,-71.09357444,"(42.32955354, -71.09357444)",Aggravated Assault
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-02 20:00:00,AMERICAN LEGION HWY,42.27531312,-71.11587798,"(42.27531312, -71.11587798)",Simple Assault
2647,2018,THREATS TO DO BODILY HARM,2018-09-02 21:30:22,E BROADWAY,42.33561661,-71.03641895,"(42.33561661, -71.03641895)",Other
3207,2018,PROPERTY - FOUND,2018-09-02 21:50:00,WASHINGTON ST,42.349056,-71.1504985,"(42.34905600, -71.15049850)",Property Found
613,2018,LARCENY SHOPLIFTING,2018-09-02 21:20:18,MORTON ST,42.28187061,-71.08751152,"(42.28187061, -71.08751152)",Larceny
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-02 20:55:14,WASHINGTON ST,42.29417346,-71.07193797,"(42.29417346, -71.07193797)",Simple Assault
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-02 20:30:00,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)",Motor Vehicle Accident Response
3803,2018,M/V ACCIDENT - PERSONAL INJURY,2018-09-02 20:32:00,MARTIN LUTHER KING JR BLV,42.31791574,-71.0821563,"(42.31791574, -71.08215630)",Motor Vehicle Accident Response
3301,2018,VERBAL DISPUTE,2018-09-02 20:34:00,PARK ST,42.29482381,-71.07603424,"(42.29482381, -71.07603424)",Verbal Disputes
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-02 18:00:00,WASHINGTON ST,42.34724186,-71.14870339,"(42.34724186, -71.14870339)",Motor Vehicle Accident Response
3301,2018,VERBAL DISPUTE,2018-09-02 20:00:00,READVILLE ST,42.24077498,-71.13536804,"(42.24077498, -71.13536804)",Verbal Disputes
1402,2018,VANDALISM,2018-09-02 20:08:00,HORAN WAY,42.32547536,-71.10253482,"(42.32547536, -71.10253482)",Vandalism
613,2018,LARCENY SHOPLIFTING,2018-09-02 19:50:00,DORCHESTER AVE,42.31322413,-71.05715277,"(42.31322413, -71.05715277)",Larceny
670,2018,RECOVERED STOLEN PLATE,2018-09-02 19:30:00,TREMONT ST,42.34868544,-71.06608848,"(42.34868544, -71.06608848)",License Plate Related Incidents
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-02 20:00:00,TREMONT ST,42.356585,-71.06189505,"(42.35658500, -71.06189505)",Simple Assault
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-02 20:07:00,SEAPORT BLVD,42.35311458,-71.04842121,"(42.35311458, -71.04842121)",Motor Vehicle Accident Response
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 19:45:00,NAZING CT,42.3075244,-71.08720471,"(42.30752440, -71.08720471)",Medical Assistance
3201,2018,PROPERTY - LOST,2018-08-31 22:00:00,LINDEN ST,42.35179211,-71.13023989,"(42.35179211, -71.13023989)",Property Lost
1504,2018,WEAPON - OTHER - OTHER VIOLATION,2018-09-02 19:21:00,BROOKLINE AVE,42.34717072,-71.09855075,"(42.34717072, -71.09855075)",Other
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 19:06:00,BARRY ST,42.30870401,-71.06844484,"(42.30870401, -71.06844484)",Medical Assistance
2629,2018,HARASSMENT,2018-09-02 19:21:00,O ST,42.33783948,-71.02929361,"(42.33783948, -71.02929361)",Harassment
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-08-31 20:00:00,FAIRLAND ST,42.32522448,-71.07821131,"(42.32522448, -71.07821131)",Motor Vehicle Accident Response
1830,2018,DRUGS - SICK ASSIST - HEROIN,2018-09-02 18:54:00,SUMNER ST,42.36967378,-71.04155054,"(42.36967378, -71.04155054)",Drug Violation
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-01 20:30:00,,42.27882254,-71.06951915,"(42.27882254, -71.06951915)",Motor Vehicle Accident Response
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 19:03:00,WAUMBECK ST,42.3140129,-71.08635277,"(42.31401290, -71.08635277)",Medical Assistance
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-01 16:00:00,GLENVILLE AVE,42.3502537,-71.13336819,"(42.35025370, -71.13336819)",Larceny From Motor Vehicle
614,2018,LARCENY THEFT FROM MV - NON-ACCESSORY,2018-09-02 18:58:00,ADAMS ST,42.32851529,-71.07653709,"(42.32851529, -71.07653709)",Larceny From Motor Vehicle
2405,2018,DISORDERLY CONDUCT,2018-09-02 18:38:00,,42.35626508,-71.06226479,"(42.35626508, -71.06226479)",Disorderly Conduct
3108,2018,"FIRE REPORT - HOUSE, BUILDING, ETC.",2018-09-02 18:35:00,CENTRE ST,42.29339151,-71.062944,"(42.29339151, -71.06294400)",Fire Related Reports
3820,2018,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,2018-09-02 18:23:00,BOYLSTON ST,42.34442266,-71.09833083,"(42.34442266, -71.09833083)",Motor Vehicle Accident Response
361,2018,ROBBERY - OTHER,2018-09-02 18:09:00,MARION ST,42.37725644,-71.03667354,"(42.37725644, -71.03667354)",Robbery
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 18:06:00,MILLET ST,42.29528529,-71.07740522,"(42.29528529, -71.07740522)",Medical Assistance
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-02 18:33:00,SAN JUAN ST,42.34070886,-71.07473698,"(42.34070886, -71.07473698)",Simple Assault
801,2018,ASSAULT - SIMPLE,2018-09-02 18:14:00,WALDEN ST,42.32561013,-71.10449956,"(42.32561013, -71.10449956)",Simple Assault
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-02 17:40:00,DAY ST,42.32537833,-71.10765077,"(42.32537833, -71.10765077)",Motor Vehicle Accident Response
3114,2018,INVESTIGATE PROPERTY,2018-09-02 18:37:00,NORFOLK ST,42.2874272,-71.07853773,"(42.28742720, -71.07853773)",Investigate Property
1843,2018,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,2018-09-02 18:11:00,SECOND NEW WAY,42.25378838,-71.11950948,"(42.25378838, -71.11950948)",Drug Violation
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 17:35:00,GEORGE ST,42.32688327,-71.07390946,"(42.32688327, -71.07390946)",Medical Assistance
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-02 18:33:00,WALNUT AVE,42.32217348,-71.08506711,"(42.32217348, -71.08506711)",Motor Vehicle Accident Response
3115,2018,INVESTIGATE PERSON,2018-09-02 17:41:00,,42.30665046,-71.10275907,"(42.30665046, -71.10275907)",Investigate Person
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 17:00:00,HYDE PARK AVE,42.26496475,-71.12123167,"(42.26496475, -71.12123167)",Medical Assistance
724,2018,AUTO THEFT,2018-09-02 18:20:00,SPENCER ST,42.29293522,-71.07575826,"(42.29293522, -71.07575826)",Auto Theft
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-02 03:00:00,HULL ST,42.36644912,-71.0548399,"(42.36644912, -71.05483990)",Motor Vehicle Accident Response
616,2018,LARCENY THEFT OF BICYCLE,2018-09-02 17:15:00,,42.33974218,-71.07960918,"(42.33974218, -71.07960918)",Larceny
619,2018,LARCENY ALL OTHERS,2018-08-24 00:00:00,WALTER ST,42.25667872,-71.11853971,"(42.25667872, -71.11853971)",Larceny
1402,2018,VANDALISM,2018-09-02 16:58:00,WASHINGTON ST,42.28164735,-71.07111848,"(42.28164735, -71.07111848)",Vandalism
3410,2018,TOWED MOTOR VEHICLE,2018-09-02 17:20:00,COMMONWEALTH AVE,42.34888872,-71.1335453,"(42.34888872, -71.13354530)",Towed
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-02 17:30:00,DORCHESTER AVE,42.29919694,-71.06046974,"(42.29919694, -71.06046974)",Simple Assault
616,2018,LARCENY THEFT OF BICYCLE,2018-09-02 16:31:00,WASHINGTON ST,42.35680075,-71.05893025,"(42.35680075, -71.05893025)",Larceny
3114,2018,INVESTIGATE PROPERTY,2018-09-02 17:28:00,DANA AVE,42.24725578,-71.11958581,"(42.24725578, -71.11958581)",Investigate Property
3114,2018,INVESTIGATE PROPERTY,2018-09-02 16:45:00,BLUE HILL AVE,42.30803768,-71.08359213,"(42.30803768, -71.08359213)",Investigate Property
3114,2018,INVESTIGATE PROPERTY,2018-09-02 16:42:00,CENTRE ST,42.32088524,-71.11058918,"(42.32088524, -71.11058918)",Investigate Property
311,2018,ROBBERY - COMMERCIAL,2018-09-02 17:15:00,RUTHERFORD AVE,42.37167264,-71.06326413,"(42.37167264, -71.06326413)",Robbery
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 17:30:00,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",Medical Assistance
619,2018,LARCENY ALL OTHERS,2018-09-02 17:29:00,F ST,42.33382906,-71.05128729,"(42.33382906, -71.05128729)",Larceny
2647,2018,THREATS TO DO BODILY HARM,2018-09-02 17:08:00,STRATTON ST,42.29017432,-71.08808525,"(42.29017432, -71.08808525)",Other
1402,2018,VANDALISM,2018-09-01 14:30:00,COLUMBUS AVE,42.31362799,-71.09560307,"(42.31362799, -71.09560307)",Vandalism
1402,2018,VANDALISM,2018-09-02 17:12:00,HARVARD ST,42.29629726,-71.08115283,"(42.29629726, -71.08115283)",Vandalism
301,2018,ROBBERY - STREET,2018-09-02 02:00:00,,42.34863242,-71.06553747,"(42.34863242, -71.06553747)",Robbery
3115,2018,INVESTIGATE PERSON,2018-09-02 16:11:38,TOPLIFF ST,42.30336787,-71.06827221,"(42.30336787, -71.06827221)",Investigate Person
3114,2018,INVESTIGATE PROPERTY,2018-09-01 14:00:00,SYMPHONY RD,42.34295335,-71.08833139,"(42.34295335, -71.08833139)",Investigate Property
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-02 11:42:00,FIRST AVE,42.37749764,-71.05031219,"(42.37749764, -71.05031219)",Motor Vehicle Accident Response
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 16:11:00,RIVER ST,42.25387435,-71.12912445,"(42.25387435, -71.12912445)",Medical Assistance
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-02 16:43:00,ELM HILL AVE,42.30973269,-71.08734852,"(42.30973269, -71.08734852)",Motor Vehicle Accident Response
3201,2018,PROPERTY - LOST,2018-09-02 00:00:00,STANWOOD ST,42.30994883,-71.08146033,"(42.30994883, -71.08146033)",Property Lost
613,2018,LARCENY SHOPLIFTING,2018-09-01 14:35:00,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)",Larceny
617,2018,LARCENY THEFT FROM BUILDING,2018-08-25 09:00:00,PURITAN AVE,42.30736306,-71.07165237,"(42.30736306, -71.07165237)",Larceny
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-02 15:23:00,,42.35565209,-71.06289015,"(42.35565209, -71.06289015)",Simple Assault
3301,2018,VERBAL DISPUTE,2018-09-02 14:33:00,MATTAPAN ST,42.27732507,-71.09483139,"(42.27732507, -71.09483139)",Verbal Disputes
3410,2018,TOWED MOTOR VEHICLE,2018-09-02 14:07:00,ROYAL ST,42.3575106,-71.12996479,"(42.35751060, -71.12996479)",Towed
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 14:42:00,NEPONSET AVE,42.29668913,-71.05555843,"(42.29668913, -71.05555843)",Medical Assistance
520,2018,BURGLARY - RESIDENTIAL - FORCE,2018-09-02 14:39:00,HOMESTEAD ST,42.31014403,-71.08759179,"(42.31014403, -71.08759179)",Residential Burglary
3301,2018,VERBAL DISPUTE,2018-09-02 14:50:00,GALLIVAN BLVD,42.28158633,-71.06033424,"(42.28158633, -71.06033424)",Verbal Disputes
1001,2018,FORGERY / COUNTERFEITING,2018-09-02 14:39:00,DORCHESTER AVE,42.28526024,-71.06444063,"(42.28526024, -71.06444063)",Counterfeiting
2647,2018,THREATS TO DO BODILY HARM,2018-09-02 15:13:00,HYDE PARK AVE,42.26701085,-71.12096171,"(42.26701085, -71.12096171)",Other
2907,2018,VAL - OPERATING AFTER REV/SUSP.,2018-09-02 14:25:00,,42.34834528,-71.1499187,"(42.34834528, -71.14991870)",Violations
1830,2018,DRUGS - SICK ASSIST - HEROIN,2018-09-02 14:44:00,GILMER ST,42.28281074,-71.09722321,"(42.28281074, -71.09722321)",Drug Violation
3803,2018,M/V ACCIDENT - PERSONAL INJURY,2018-09-02 14:11:00,HAVILAND ST,42.34662361,-71.08740594,"(42.34662361, -71.08740594)",Motor Vehicle Accident Response
706,2018,AUTO THEFT - MOTORCYCLE / SCOOTER,2018-09-01 23:00:00,BEACON ST,42.35275712,-71.08240215,"(42.35275712, -71.08240215)",Auto Theft
3410,2018,TOWED MOTOR VEHICLE,2018-09-02 13:42:00,W BROADWAY,42.34274131,-71.05735681,"(42.34274131, -71.05735681)",Towed
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 13:38:00,TALBOT AVE,42.29138891,-71.07599527,"(42.29138891, -71.07599527)",Medical Assistance
3201,2018,PROPERTY - LOST,2018-09-01 18:56:00,BOWDOIN ST,42.30573977,-71.06762362,"(42.30573977, -71.06762362)",Property Lost
3810,2018,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,2018-09-02 11:37:00,S HUNTINGTON AVE,42.33041036,-71.11148382,"(42.33041036, -71.11148382)",Motor Vehicle Accident Response
802,2018,ASSAULT SIMPLE - BATTERY,2018-09-02 13:32:00,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)",Simple Assault
2647,2018,THREATS TO DO BODILY HARM,2018-09-02 13:20:00,CENTRE ST,42.32277007,-71.10445458,"(42.32277007, -71.10445458)",Other
2401,2018,AFFRAY,2018-09-02 13:09:00,MCKINLEY SQ,42.35934139,-71.05333104,"(42.35934139, -71.05333104)",Disorderly Conduct
3501,2018,MISSING PERSON,2018-09-02 12:30:00,DORCHESTER AVE,42.30420472,-71.05919227,"(42.30420472, -71.05919227)",Missing Person Reported
2629,2018,HARASSMENT,2018-06-15 00:00:00,FIDELIS WAY,42.34600287,-71.14387725,"(42.34600287, -71.14387725)",Harassment
613,2018,LARCENY SHOPLIFTING,2018-09-02 13:20:00,WINTER ST,42.35554806,-71.0607314,"(42.35554806, -71.06073140)",Larceny
1402,2018,VANDALISM,2018-09-01 23:00:00,SEAVER ST,42.30878855,-71.09055618,"(42.30878855, -71.09055618)",Vandalism
3501,2018,MISSING PERSON,2018-09-02 12:30:00,RIDGEWOOD ST,42.30209443,-71.06575183,"(42.30209443, -71.06575183)",Missing Person Reported
3301,2018,VERBAL DISPUTE,2018-09-02 12:41:00,GREENBRIER ST,42.29642169,-71.07045327,"(42.29642169, -71.07045327)",Verbal Disputes
301,2018,ROBBERY - STREET,2018-09-02 07:00:00,WARREN ST,42.32823419,-71.08328981,"(42.32823419, -71.08328981)",Robbery
2403,2018,DISTURBING THE PEACE,2018-09-02 12:04:00,BOWDOIN ST,42.3078312,-71.06529544,"(42.30783120, -71.06529544)",Disorderly Conduct
413,2018,ASSAULT - AGGRAVATED - BATTERY,2018-09-02 12:55:00,ADAMS ST,42.30569111,-71.06164783,"(42.30569111, -71.06164783)",Aggravated Assault
3201,2018,PROPERTY - LOST,2018-08-29 17:30:00,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568, -71.08632016)",Property Lost
616,2018,LARCENY THEFT OF BICYCLE,2018-08-31 23:00:00,WELLES AVE,42.28854881,-71.06894162,"(42.28854881, -71.06894162)",Larceny
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-02 13:02:00,COMMONWEALTH AVE,42.35053956,-71.13106722,"(42.35053956, -71.13106722)",Motor Vehicle Accident Response
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-02 12:29:00,GLENWAY ST,42.2991897,-71.08150445,"(42.29918970, -71.08150445)",Motor Vehicle Accident Response
3201,2018,PROPERTY - LOST,2018-09-02 12:59:00,HARVARD ST,42.28968115,-71.09212545,"(42.28968115, -71.09212545)",Property Lost
3115,2018,INVESTIGATE PERSON,2018-09-02 11:40:00,BLAKE ST,42.26448463,-71.10697097,"(42.26448463, -71.10697097)",Investigate Person
3201,2018,PROPERTY - LOST,2018-09-02 12:56:00,WINBOROUGH ST,42.26548267,-71.10516125,"(42.26548267, -71.10516125)",Property Lost
1402,2018,VANDALISM,2018-07-30 12:51:00,W FIFTH ST,42.3359851,-71.05008287,"(42.33598510, -71.05008287)",Vandalism
3001,2018,DEATH INVESTIGATION,2018-09-02 12:07:00,TEMPLETON WAY,42.29004265,-71.05725661,"(42.29004265, -71.05725661)",Medical Assistance
613,2018,LARCENY SHOPLIFTING,2018-09-02 11:58:00,VFW PKWY,42.2802082,-71.17087959,"(42.28020820, -71.17087959)",Larceny
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-02 11:00:00,WESTERN AVE,42.36330598,-71.12841637,"(42.36330598, -71.12841637)",Motor Vehicle Accident Response
3115,2018,INVESTIGATE PERSON,2018-09-02 12:13:00,PIERCE AVE,42.28743256,-71.0526387,"(42.28743256, -71.05263870)",Investigate Person
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-02 11:45:00,RUTHERFORD AVE,42.38025398,-71.07113638,"(42.38025398, -71.07113638)",Motor Vehicle Accident Response
3802,2018,M/V ACCIDENT - PROPERTY  DAMAGE,2018-09-02 11:48:00,HARRISON AVE,42.34493428,-71.06366374,"(42.34493428, -71.06366374)",Motor Vehicle Accident Response
3301,2018,VERBAL DISPUTE,2018-09-02 11:31:00,LAWRENCE AVE,42.31286677,-71.07841587,"(42.31286677, -71.07841587)",Verbal Disputes
3821,2018,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,2018-09-02 12:01:00,E BROADWAY,42.33556114,-71.03993118,"(42.33556114, -71.03993118)",Motor Vehicle Accident Response
619,2018,LARCENY ALL OTHERS,2018-09-02 11:45:00,TALBOT AVE,42.28863812,-71.06631579,"(42.28863812, -71.06631579)",Larceny
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-02 02:00:00,WILLIAMS ST,42.33237733,-71.08237779,"(42.33237733, -71.08237779)",Motor Vehicle Accident Response
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-09-02 11:10:00,LAURIE AVE,42.27033908,-71.16975904,"(42.27033908, -71.16975904)",Motor Vehicle Accident Response
613,2018,LARCENY SHOPLIFTING,2018-09-02 10:39:00,TRUMAN PKWY,42.24124926,-71.12629908,"(42.24124926, -71.12629908)",Larceny
3811,2018,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,2018-09-02 11:22:00,,42.3384845,-71.15509795,"(42.33848450, -71.15509795)",Motor Vehicle Accident Response
2647,2018,THREATS TO DO BODILY HARM,2018-09-02 11:19:00,CANAL ST,42.36394509,-71.05942841,"(42.36394509, -71.05942841)",Other
3114,2018,INVESTIGATE PROPERTY,2018-09-02 11:00:00,PUTNAM ST,42.37916578,-71.03258617,"(42.37916578, -71.03258617)",Investigate Property
3201,2018,PROPERTY - LOST,2018-09-01 21:30:00,HARVARD AVE,42.35204779,-71.13180684,"(42.35204779, -71.13180684)",Property Lost
3831,2018,M/V - LEAVING SCENE - PROPERTY DAMAGE,2018-08-31 22:00:00,HUNTINGTON AVE,42.33332888,-71.10659534,"(42.33332888, -71.10659534)",Motor Vehicle Accident Response
3201,2018,PROPERTY - LOST,2018-09-02 11:02:00,GALLIVAN BLVD,42.28370031,-71.04776143,"(42.28370031, -71.04776143)",Property Lost
3006,2018,SICK/INJURED/MEDICAL - PERSON,2018-09-02 10:26:00,CORONA ST,42.30097791,-71.07077333,"(42.30097791, -71.07077333)",Medical Assistance
3410,2018,TOWED MOTOR VEHICLE,2018-09-02 09:00:00,ANNABEL ST,42.31828902,-71.06265046,"(42.31828902, -71.06265046)",Towed
